Ejercicio	Descripcion	Servicio Gestor	Proveedor	Importe	Fecha de Pago	Column 7	Column 8
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	INTERFLON IBERICA S.L.	125.84	06/07/15		
2015	RECEBO PARA EL CÉSPED Y ARENA DE SÍLICE PARA EL CDM DELICIAS	SERVICIO DE INSTALACIONES DEPORTIVAS	YESOS-DIEZ-IBAÑEZ-SL	125.84	14/12/15		
2015	MAT. FERRETERIA	CASA DE AMPARO	C.B. HIJOS-ELOY-AZNAR	125.68	09/04/15		
2015	MATERIAL JARDINERIA	S. SOCIALES COMUNITARIOS	EMBALAJES LA PLANA S.L.	125.54	30/04/15		
2015	Copias blanco negro y color mayo 2015 Factura Electrónica: 400823282	SERVICIO DE REDES Y SISTEMAS	CANON-ESPAÑA-SA	125.5	09/09/15		
2015	REPARACIÓN DE CORTACÉSPED DEL CDM OLIVER	SERVICIO DE INSTALACIONES DEPORTIVAS	TALLERES-SAMPIETRO-SA	125.48	02/10/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO-INDUSTRIAL-SL	125.42	24/04/15		
2015	MATERIAL FERRETERIA C.C. SALVADOR ALLENDE	SERVICIO DE CENTROS CÍVICOS	PINTURA-Y-FERRETERIA-CANDELAS-SL	125.4	16/11/15		
2015	reparacion manitou matilsa	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MATILSA-SA	125.37	29/05/15		
2015	MATERIAL DE LIMPIEZA PARA EL CDM VALDEFIERRO	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL	125.36	30/04/15		
2015	VARIOS FERRETERÍA	DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	DURBAN-MAQUINARIA-PARA-LA-CONSTR	125.21	21/05/15		
2015	LIMPIEZA DE GRAFFITTIS DE LA FACHADA DEL CDM PALAFOX	SERVICIO DE INSTALACIONES DEPORTIVAS	ZARAMONT-SL	125.16	04/09/15		
2015	LIMPIEZA DE GRAFFITTIS DE LA FACHADA DEL CDM PALAFOX	SERVICIO DE INSTALACIONES DEPORTIVAS	ZARAMONT-SL	125.16	22/10/15		
2015	TRATAMIENTO ANTIGRAFFITTIS EN EL CDM PALAFOX	SERVICIO DE INSTALACIONES DEPORTIVAS	ZARAMONT-SL	125.16	10/11/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM LA GRANJA	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ROYMAR-SL	125.14	19/01/16		
2015	EXHIBICION BAILES SALON CC.VALDEFIERRO	OFICINA TECNICA DEL MAYOR	MARTIN URRUTIA DAVID .	125.01	02/07/15		
2015	ADQUISICION PRENDAS VESTUARIO UPAC -077/14	SECCION DE APOYO OPERATIVO	CORTEFIEL-SA	125.0	06/04/15		
2015	CURSO ENSEÑANZA IDIOMA CHINO Y DEGUSTACION GASTRONOMICA PEÑA EL ALMUERZO	S. SOCIALES COMUNITARIOS	ASOC-SOCIOCULTUR-ARAGON-ORIENTAL	125.0	04/01/16		
2015	ADQUISICION PRENDAS VESTUARIO  UPAC 080/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	31/07/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL MPAL. UPAC 30/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	18/06/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL MPAL. UPAC 15/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	18/06/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL MPAL. UPAC 65/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	18/06/15		
2015	Factura Electrónica: 0600224032	SERVICIO DE EDUCACIÓN	EL-CORTE-INGLES-SA	125.0	13/07/15		
2015	Factura Electrónica: 0095378333	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	14/05/15		
2015	Factura Electrónica: 0095378334	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	14/05/15		
2015	ADQUISICION PRENDAS VESTUARIO UPAC 012/14	SECCION DE APOYO OPERATIVO	ESTILO DE VIDA S.C.	125.0	24/04/15		
2015	Factura Electrónica: 0095376647	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	27/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 047/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 043/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 083/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 072/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 076/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 095/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC V/063/14	SECCION DE APOYO OPERATIVO	CORTEFIEL-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 022/14	SECCION DE APOYO OPERATIVO	CORTEFIEL-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 049/14	SECCION DE APOYO OPERATIVO	CORTEFIEL-SA	125.0	30/03/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 099/14	SECCION DE APOYO OPERATIVO	CORTEFIEL-SA	125.0	30/03/15		
2015	Factura Electrónica: 0095372773	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	Factura Electrónica: 0095373085	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	Factura Electrónica: 0095373324	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 048/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 026/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 004/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 098/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO UPAC  003/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO UPAC  062/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	ADQUISICION PRENDAS VESTUARIO UPAC  020/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	17/04/15		
2015	Factura Electrónica: 0095373508	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	06/04/15		
2015	Factura Electrónica: 0095373632	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	20/04/15		
2015	Factura Electrónica: 0095373804	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	28/04/15		
2015	Factura Electrónica: 0092186198	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	28/04/15		
2015	Factura Electrónica: 0095375283	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	28/04/15		
2015	Factura Electrónica: 0095376218	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	28/04/15		
2015	Factura Electrónica: 0095375282	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	125.0	28/04/15		
2015	DISTRIBUCION PUBLICIDAD C.C. CASABLANCA	SERVICIO DE CENTROS CÍVICOS	PROARAG-2008-SL	124.99	16/12/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	FERRETERIA-ROYMAR-SL	124.97	24/04/15		
2015	Compra roscones para San Valero	JUNTA MUNICIPAL CASABLANCA	MANUELA VIDAL HERRANZ	124.96	24/04/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 008/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	124.89	30/03/15		
2015	DERRAMA JUNTA GRAL. DE 17-6-15. JUNTA COMPENS. SECTOR 56-3	SER.ADMÓN SUELO Y VIVIENDA	JUNTA-COMPENSACION-SECTOR-56-3	124.89	01/12/15		
2015	PINTURA PARA EL CDM PEÑAFLOR	SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS-RUIZ-ALFARO-SL	124.84	14/05/15		
2015	MATERIAL RIEGO HUERTOS ESCOLARES	DIRECCIÓN DE LA AGENCIA DE MEDIO AMBIENTEY SOSTENIBILIDAD	PREZASA SOLUCIONES S.L.	124.84	22/09/15		
2015	Material Electrónica	SERVICIO DE CENTROS CÍVICOS	BATERIAS-ACUMULADORES-SEÑALIZACI	124.81	28/05/15		
2015	NOTIFICACIONES REPARTIDAS EN SU BUZON FEBRERO	SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	COLEGIO-PROCURADORES-ZARAGOZA	124.8	22/05/15		
2015	PRODUCTOS PARA EL JARDÍN DEL CDM VALDEFIERRO	SERVICIO DE INSTALACIONES DEPORTIVAS	SISTEMAS-DE-RIEGO-BENCAR-SL	124.78	04/06/15		
2015	BARRAS DE PERFIL	POLICIA LOCAL	FADISMETAL-PM S.L	124.65	24/03/15		
2015	SENSOR REUTILIZABLE EMERGENCIA 2000	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	EMERGENCIA-2000-SA	124.63	21/05/15		
2015	REPARACIÓN DE CORTACÉSPED DEL CDM SANTA ISABEL	SERVICIO DE INSTALACIONES DEPORTIVAS	TALLERES-SAMPIETRO-SA	124.62	23/10/15		
2015	RECORRIDOS VARIOS SERV.TAXI A MUJERES ATENDIDAS POR MALTRATO	SERVICIO DE IGUALDAD	M-JOSEFA GARCIA BIOSCA	124.6	13/07/15		
2015	REVISION DE PRECIOS EJECUCION PROYECTO EDUCATIVO CTL MUSARA/A	CMSS DELICIAS	TRAZGO-SERVICIOS-SOCIALES-SL	124.56	28/12/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL	124.53	21/12/15		
2015	MATERIAL DE FONTANERÍA PARA EL CDM ACTUR	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA	124.45	13/05/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM JOSÉ GARCÉS	SERVICIO DE INSTALACIONES DEPORTIVAS	TORNILLERA-ARAGONESA-SA	124.44	04/06/15		
2015	CARETELERIA FESTIVAL DE ROCK  C.C. UNIVERSIDAD	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL	124.39	30/07/15		
2015	PINTURA Y POLVO MARMOL PINCOLOR	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	PINCOLOR-SL	124.3	11/05/15		
2015	MATERIAL FUNGIBLE	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	COMERCIAL-RAFER-SL	124.29	18/06/15		
2015	MATERIAL DE CARPINTERÍA PARA EL CDM ALBERTO MAESTRO	SERVICIO DE INSTALACIONES DEPORTIVAS	EURO-DEPOT-ESPAÑA-SA	124.25	17/04/15		
2015	viaje ponente jornada de videojuegos MILLAGAME	SERVICIO DE CIUDAD INTELIGENTE	IBERCAJA-VIAJES-SA	124.2	23/12/15		
2015	MEDIOS DE CULTIVO	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	BIOMERIEUX ESPA\A S.A.	124.03	27/04/15		
2015	REPARACIÓN CÁMARAS EN LOS MUSEOS	SERVICIO DE CULTURA	TECNODEASA.TECNOLOGIA DESARROLLO AUDIOVISUAL, S.A.	124.03	01/12/15		
2015	VINILOS PARA PUBLICIDAD C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL	124.03	10/06/15		
2015	COMPRA SUPERMERCADO CAMM - Factura Electrónica: 0095380336	SERVICIO DE IGUALDAD	EL-CORTE-INGLES-SA	123.96	11/06/15		
2015	TARJETAS DE PROXIMIDAD	DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	PROYECTOS-ESTUDIOS-PRESUPUESTO	123.9	16/12/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM MONZALBARBA	SERVICIO DE INSTALACIONES DEPORTIVAS	ZABALA-SC	123.8	02/10/15		
2015	MATERIAL DE ALBAÑILERÍA PARA EL CDM OLIVER	SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIALES-DE-CONSTRUCCION-USON-	123.78	24/03/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES-DE-CONSTRUCCION-USON-	123.78	15/09/15		
2015	REPARACION LUCES TOYOTA Nº 33	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	DISTEL TELEFONÍA S.L.	123.75	13/07/15		
2015	OCTUBRE 2015. SERVICIO MENSAJERÍA	SERVICIO DE IGUALDAD	GRUPO-LA-VELOZ-SOC-COOPERATIVA	123.73	31/12/15		
2015	MEDIOS DE CULTIVO LAB. MICRO II	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	OXOID S.A.	123.71	05/10/15		
2015	REACTIVOS LAB. F-Q III	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	VWR INTERNATIONAL EUROLAB S.L.	123.61	11/05/15		
2015	MATERIALES PARA EL RIEGO DEL CDM MIRALBUENO	SERVICIO DE INSTALACIONES DEPORTIVAS	TALLERES-SAMPIETRO-SA	123.57	23/10/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM GARRAPINILLOS	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA	123.54	19/10/15		
2015	ADQUISICION PRENDAS VESTUARIO PERSONAL UPAC 097/14	SECCION DE APOYO OPERATIVO	EL-CORTE-INGLES-SA	123.5	17/04/15		
2015	TALLERES ARTE SEMANA DE EUROPA 2015	SERVICIO ADMTVO. DE  FOMENTO Y TURISMO	GEMA RUPEREZ ALONSO	123.46	22/06/15		
2015	REPUESTOS PARA HIDROLIMPIADORA DEL CDM CASETAS	SERVICIO DE INSTALACIONES DEPORTIVAS	ALBERTO-CASAÑAL-SL	123.42	22/04/15		
2015	SUMINISTROS CONTADORES ELECTRICOS	EQUIPAMIENTOS INSTALACIONES	ENDESA-DISTRIBUC-ELECTRICA-SL	123.42	12/08/15		
2015	VINILO IMPRESO PARA BUS PROGRAMA MIRA C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL	123.42	28/05/15		
2015	MATERIAL DE FERRETERÍA PARA EL PDM ARRABAL	SERVICIO DE INSTALACIONES DEPORTIVAS	FERRETERIA-ARIES-SA	123.41	24/09/15		
2015	MATERIAL DE FONTANERÍA PARA EL CDM SANTA ISABEL	SERVICIO DE INSTALACIONES DEPORTIVAS	SANEAMIENTOS-ZARAGOZA-SA	123.4	02/10/15		
2015	MATERIAL DE LIMPIEZA PARA EL CDM SALDUBA	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL	123.37	04/06/15		
2015	MATERIAL FERRETERÍA	ZARAGOZA ACTIVA	C.B. HIJOS-ELOY-AZNAR	123.31	04/06/15		
2015	COMPRA SUPERMERCADO CAMM-Factura Electrónica: 0095393638	SERVICIO DE IGUALDAD	EL-CORTE-INGLES-SA	123.2	24/12/15		
2015	MATERIALES DE HIERRO PARA EL CDM TORRERO	SERVICIO DE INSTALACIONES DEPORTIVAS	HIERROS-ALFONSO-SA	123.14	26/06/15		
2015	CDAD.SAN BLAS 104-6-8-3.TRIM. LC.2	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. SAN BLAS   104	123.09	16/11/15		
2015	restauración Plenos	ALCALDÍA	CAFES-ORUS-SA	123.08	08/09/15		
2015	MAT. FERRETERIA	CASA DE AMPARO	JOSE-ALFONSO-SA	123.04	08/06/15		
2015	TROFEOS CC.SANTA ISABEL	OFICINA TECNICA DEL MAYOR	ARTICULOS-MARTINEZ-SL	123.01	24/12/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	VISIONLAB-SA	122.94	08/04/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTROS-CLINICOS-LANAU-SL	122.94	05/01/16		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	VISIONLAB-SA	122.94	31/12/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	VISIONLAB-SA	122.94	19/10/15		
2015	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTROS-CLINICOS-LANAU-SL	122.94	08/09/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	VISIONLAB-SA	122.94	16/04/15		
2015	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	VISIONLAB-SA	122.94	08/04/15		
2015	MATERIALES BRIGADA DE INSTALACIONES	EQUIPAMIENTOS INSTALACIONES	SALTOKI SUMINISTROS ELECTRICOS, S.L.	122.84	14/12/15		
2015	MATERIAL ELÉCTRICO PARA LA BRIGADA DE MANTENIMIENTO	SERVICIO DE INSTALACIONES DEPORTIVAS	SALTOKI SUMINISTROS ELECTRICOS, S.L.	122.84	14/12/15		
2015	MATERIALES VARIOS	POLICIA LOCAL	FERRETERIA-ROYMAR-SL	122.69	24/07/15		
2015	ALQUILER EQUIPO MUSICA	CASA DE AMPARO	RAMPA-HUESCA-S.L.	122.51	30/07/15		
2015	TALLER DE VARIEDADES ENERO-FEBRERO CC.SANTA ISABEL	OFICINA TECNICA DEL MAYOR	ASOCIACION-MUSICAL-PENTAGRAMA	122.5	01/07/15		
2015	MATERIAL FERRETERIA C.C. ESQUINAS	SERVICIO DE CENTROS CÍVICOS	FERRETERIA-LAIN-SL	122.48	10/06/15		
2015	MATERIAL DE FERRETERÍA PARA EL CDM OLIVER	SERVICIO DE INSTALACIONES DEPORTIVAS	GIMENO-SUMINISTROS-IND-SA	122.36	02/06/15		
2015	MATERIAL FERRETERIA CC.FCO DE GOYA	OFICINA TECNICA DEL MAYOR	MANUFACTURAS-MEDRANO-SA	122.31	14/10/15		
2015	MEDIOS DE CULTIVO LAB. MICROBIOLOGIA I	INSTITUTO MUNICIPAL DE SALUD PÚBLICA	BIOMERIEUX ESPA\A S.A.	122.21	09/07/15		
2015	PLANCHADO VESTUARIO - CONSERVATORIO MPAL. PROF. DANZA	SERVICIO DE EDUCACIÓN	LIMPIEZAS-DE-TEXTILES-SA	122.21	26/11/15		
2015	MATERIAL Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	ANTONIO GRACIA SANCHO	122.21	05/11/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	AUTO ALSAY SL	121.97	01/10/15		
2015	VINILOS PROGRAMA LUCES Y SOMBRAS C.C. MIRALBUENO	SERVICIO DE CENTROS CÍVICOS	E-M-LINZA-PREEDICCION-SERVI-SL	121.97	17/12/15		
2015	PINTURA PARA EL CDM TORRERO	SERVICIO DE INSTALACIONES DEPORTIVAS	PINTURAS-ORDESA-SA	121.9	13/07/15		
2015	CDAD.SAN BLAS 104-6-8 -LC.2-2.TRIMESTRE	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. SAN BLAS   104	121.85	16/11/15		
2015	REPARACION DE VEHÍCULOS	SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	J-PINILLA-USON-SL	121.81	08/04/15		
2015	MATERIAL DE LIMPIEZA PARA EL PDM RÍO EBRO	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL	121.81	31/12/15		
2015	REPARACIÓN DEL EQUIPO DE SONIDO DEL PABELLÓN DE MONZALBARBA	SERVICIO DE INSTALACIONES DEPORTIVAS	INNOVACION Y SERVICIOS COLECTIVOS	121.8	21/04/15		
2015	Copias blanco negro y color septiembre Factura Electrónica: 400876546	SERVICIO DE REDES Y SISTEMAS	CANON-ESPAÑA-SA	121.73	12/11/15		
2015	MATERIAL DE OFICINA	DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	MAYJU-SC	121.67	13/01/16		
2015	BATERIAS Y PILAS B.A.S.E.	SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	BATERIAS-ACUMULADORES-SEÑALIZACI	121.45	06/07/15		
2015	DEMOSTRACION TALLERES SALUD Y CALIDAD DE VIDA CC.ESTACION NORTE	OFICINA TECNICA DEL MAYOR	FISIOMENTALE-SOC-COOP	121.41	13/07/15		
2015	DEMOSTRACION TALLERES SALUD Y CALIDAD DE VIDA CC.ESTACION DEL NORTE	OFICINA TECNICA DEL MAYOR	FISIOMENTALE-SOC-COOP	121.41	13/07/15		
2015	REPARACION COLISION EN Pº ROSALES-UNCASTILLO, DE FECHA 28/09/14, VEHICULO Z-3869-AY. REFª AP 2014/02126.	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	IMESA	121.36	22/10/15		
2015	REPARACION COLISION EN Pº ECHEGARAY Y CABALLERO CON SALVADOR MINGUIIJON, DE FECHA 10/08/2014, VEHICULO Z-1008-X.	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	IMESA	121.36	01/12/15		
2015	REPARACION COLISION EN AVDA. GOYA CON C/CARMEN, DE FECHA 27/03/15, VEHICULO 5296-BKT. REFª AP 2015/00486	SERVICIO TÉCNICO DE INFRAESTRUCTURAS	IMESA	121.35	22/10/15		
2015	MATERIALES DE HIERRO PARA EL CDM VALDEFIERRO	SERVICIO DE INSTALACIONES DEPORTIVAS	HIERROS-ALFONSO-SA	121.31	05/10/15		
2015	CDAD.SAN BLAS 104-6-8 -LC.2-1.TRIMESTRE	UNIDAD DE INVENTARIO Y GESTIÓN PATRIMONIAL	C.P. SAN BLAS   104	121.23	16/11/15		
2015	MATERIAL DE LIMPIEZA PARA EL CDM OLIVER	SERVICIO DE INSTALACIONES DEPORTIVAS	BLAROZAR-SL	121.17	05/10/15		
2015	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	JOSE ARA QUERO	121.16	02/06/15		
2015	CUSTODIA LLAVES CTL EL CHIFLO	S. SOCIALES COMUNITARIOS	TECNICOS-DE-ALARMAS-SA	121.12	15/01/16		
2015	MANTENIMIENTO DE CONTENEDORES HIGIÉNICOS DEL PDM LA JOTA - MAY.-JUN.15	SERVICIO DE INSTALACIONES DEPORTIVAS	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.	121.1	05/10/15		
2015	Salida perro antiveneno detrás del Cementerio de Torrero	OFICINA DE PROTECCIÓN ANIMAL	SERGIO ESTEBAN ROMERA SANZ	121.0	07/04/15		
2015	REFUERZO LIMPIEZA C.C. UNIVERSIDAD	SERVICIO DE CENTROS CÍVICOS	FERROSER SERVICIOS AUXILIARES S.A.	121.0	26/04/16		
2015	REFUERZOS CONCIERTO 8/11 C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	FERROSER SERVICIOS AUXILIARES S.A.	121.0	18/01/16		
2015	REFUERZO CONCIERTO 15/11 C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	FERROSER SERVICIOS AUXILIARES S.A.	121.0	18/01/16		
2015	REFUERZO CONCIERTO 7/11 C.C. DELICIAS	SERVICIO DE CENTROS CÍVICOS	FERROSER SERVICIOS AUXILIARES S.A.	121.0	18/01/16		
2015	ELABORACIÓN DE LA ACTIVIDAD ¿CÓMO HACER UNA BUENA PRESENTACIÓN DE TU IDEA? TALLER PRÁCTICO CON PROYECTOS REALES	ZARAGOZA ACTIVA	ALEX DANTART USON	121.0	20/04/16		
2015	ACTUACION DE PATRICIA BERRIO COMO JURADO POPYROCKIMAS 2015	SERVICIO DE JUVENTUD	JESUS-FRANCISCO FANDOS LOPEZ	121.0	18/03/16		
2015	MIEMBRO JURADO DE VII CONCURSO 2 MINUTOS DE CINE	SERVICIO DE JUVENTUD	LAURA SIPAN BRAVO	121.0	31/12/15		
2015	REFUERZO CONCIERTO EN C.C. UNIVERSIDAD	SERVICIO DE CENTROS CÍVICOS	FERROSER SERVICIOS AUXILIARES S.A.	121.0	19/01/16		
2015	JURADO EN CONCURSO POPYROCKIMAS 2015	SERVICIO DE JUVENTUD	JESUS-FRANCISCO FANDOS LOPEZ	121.0	18/03/16		
2015	REFUERZO LIMPIEZA C.C. UNIVERSIDAD 29 NOV.	SERVICIO DE JUVENTUD	FERROSER SERVICIOS AUXILIARES S.A.	121.0	08/01/16		
2015	VOLCADO VÍDEOS AUDIOVISUALES EXPO. EL BOSQUE INTERIOR (FSE.2007-2013)	SERVICIO DE IGUALDAD	ANA-M REVILLA HERNANDO	121.0	23/02/16		
2015	JORNADA DE FINANCIACIÓN ALTERNATIVA PARA PROYECTOS	ZARAGOZA ACTIVA	FIARE ARAGÓN	121.0	15/01/16		
2015	MONTAJE Y DESMONTAJE ESCENARIO CC.OLIVER	OFICINA TECNICA DEL MAYOR	TRANVIASER-SL	121.0	26/11/15		
2015	MONTAJE Y DESMONTAJE ESCENARIO CC.OLIVER	OFICINA TECNICA DEL MAYOR	TRANVIASER-SL	121.0	30/11/15		
2015	BRIDAS BRIGADA DE INSTALACIONES	EQUIPAMIENTOS INSTALACIONES	WURT-ESPAÑA-SA	121.0	17/12/15		
2015	MAQUETACIÓN CAMBIOS FOLLETO PREVENCIÓN VIOLENCIA DE GÉNERO (FSE.2007-2013)	SERVICIO DE IGUALDAD	VERSUS-ESTUDIO-GRAFICO-SL	121.0	19/01/16		
